Datetime,open,high,low,close,volume
2021-05-03 10:43,1.20519,1.20519,1.20516,1.20516,18
2021-05-03 10:44,1.20516,1.2052,1.20513,1.2052,36
2021-05-03 10:45,1.2052,1.20526,1.20515,1.20524,54
2021-05-03 10:46,1.20524,1.20541,1.20518,1.20541,67
2021-05-03 10:47,1.2054,1.20546,1.20531,1.20535,75
2021-05-03 10:48,1.20534,1.20547,1.20531,1.20547,49
2021-05-03 10:49,1.20545,1.20548,1.20541,1.20543,63
2021-05-03 10:50,1.20543,1.20551,1.20543,1.20548,95
2021-05-03 10:51,1.20548,1.20552,1.20541,1.20552,58
2021-05-03 10:52,1.20552,1.20556,1.20552,1.20555,22
2021-05-03 10:53,1.20553,1.20559,1.20552,1.20552,47
2021-05-03 10:54,1.20552,1.20552,1.20542,1.20545,71
2021-05-03 10:55,1.20546,1.2056,1.20546,1.20559,35
2021-05-03 10:56,1.20561,1.20568,1.2056,1.20562,88
2021-05-03 10:57,1.20559,1.2056,1.20551,1.20551,65
2021-05-03 10:58,1.20551,1.20555,1.20544,1.20555,21
2021-05-03 10:59,1.20557,1.20575,1.20555,1.20571,86
2021-05-03 11:00,1.20568,1.20568,1.20555,1.20558,126
2021-05-03 11:01,1.20557,1.2056,1.20554,1.20554,49
2021-05-03 11:02,1.20554,1.20556,1.2055,1.20551,61
2021-05-03 11:03,1.2055,1.20553,1.20547,1.20549,60
2021-05-03 11:04,1.20547,1.20561,1.20547,1.20559,74
2021-05-03 11:05,1.2056,1.20576,1.2056,1.20576,74
2021-05-03 11:06,1.20575,1.20576,1.20564,1.20565,42
2021-05-03 11:07,1.20564,1.20566,1.20557,1.20557,23
2021-05-03 11:08,1.20556,1.20556,1.20543,1.20543,46
2021-05-03 11:09,1.20544,1.20551,1.2053,1.20546,106
2021-05-03 11:10,1.20546,1.20551,1.20543,1.20543,47
2021-05-03 11:11,1.20541,1.20544,1.20534,1.20541,45
2021-05-03 11:12,1.2054,1.20547,1.20538,1.20544,29
2021-05-03 11:13,1.20547,1.20547,1.20534,1.20535,91
2021-05-03 11:14,1.20536,1.2054,1.20534,1.20539,19
2021-05-03 11:15,1.20543,1.20551,1.20539,1.20539,92
2021-05-03 11:16,1.2054,1.20545,1.20538,1.20538,46
2021-05-03 11:17,1.20538,1.2054,1.20529,1.20529,69
2021-05-03 11:18,1.2053,1.20544,1.2053,1.20539,108
2021-05-03 11:19,1.20541,1.20542,1.20534,1.20536,59
2021-05-03 11:20,1.20536,1.20541,1.20532,1.20532,33
2021-05-03 11:21,1.2053,1.20537,1.20529,1.20529,49
2021-05-03 11:22,1.20527,1.20529,1.20518,1.20525,103
2021-05-03 11:23,1.20525,1.20533,1.20525,1.20529,51
2021-05-03 11:24,1.20529,1.20536,1.20529,1.20529,37
2021-05-03 11:25,1.20528,1.20535,1.2052,1.20534,70
2021-05-03 11:26,1.20533,1.20538,1.20518,1.20518,83
2021-05-03 11:27,1.20519,1.20519,1.20512,1.20515,50
2021-05-03 11:28,1.20517,1.2052,1.20514,1.20514,33
2021-05-03 11:29,1.20515,1.20517,1.20508,1.20513,64
2021-05-03 11:30,1.20512,1.20516,1.20509,1.20513,171
2021-05-03 11:31,1.20513,1.20516,1.20506,1.20514,155
2021-05-03 11:32,1.20513,1.20519,1.20508,1.20518,39
2021-05-03 11:33,1.20519,1.20521,1.20503,1.20504,78
2021-05-03 11:34,1.20503,1.20527,1.20503,1.20526,77
2021-05-03 11:35,1.20527,1.20531,1.20525,1.20528,37
2021-05-03 11:36,1.20527,1.20527,1.20518,1.20523,66
2021-05-03 11:37,1.20522,1.20528,1.20518,1.20523,78
2021-05-03 11:38,1.20522,1.20523,1.20516,1.2052,37
2021-05-03 11:39,1.20518,1.20523,1.20514,1.20517,45
2021-05-03 11:40,1.20516,1.20527,1.20507,1.20507,149
2021-05-03 11:41,1.20508,1.20512,1.20508,1.20512,23
2021-05-03 11:42,1.20513,1.20513,1.20493,1.20503,111
2021-05-03 11:43,1.20502,1.20508,1.20496,1.20496,53
2021-05-03 11:44,1.20497,1.20514,1.20497,1.20504,81
2021-05-03 11:45,1.20507,1.20513,1.20503,1.20503,99
2021-05-03 11:46,1.20505,1.20505,1.20488,1.20488,86
2021-05-03 11:47,1.2049,1.20505,1.2049,1.20501,146
2021-05-03 11:48,1.20502,1.20506,1.20493,1.20503,102
2021-05-03 11:49,1.20502,1.20503,1.20491,1.20492,59
2021-05-03 11:50,1.20492,1.20493,1.20474,1.20474,56
2021-05-03 11:51,1.20475,1.20484,1.20474,1.20484,85
2021-05-03 11:52,1.20484,1.20489,1.20475,1.20476,63
2021-05-03 11:53,1.20474,1.20479,1.20468,1.20477,63
2021-05-03 11:54,1.20477,1.20482,1.20476,1.2048,22
2021-05-03 11:55,1.20481,1.20499,1.2048,1.20499,78
2021-05-03 11:56,1.205,1.20509,1.20492,1.20498,73
2021-05-03 11:57,1.20497,1.20499,1.20474,1.20474,116
2021-05-03 11:58,1.20475,1.2048,1.20464,1.20464,127
2021-05-03 11:59,1.20463,1.20477,1.20447,1.20456,261
2021-05-03 12:00,1.20455,1.20471,1.20425,1.20438,187
2021-05-03 12:01,1.20438,1.2046,1.20436,1.20453,171
2021-05-03 12:02,1.20452,1.20467,1.20452,1.20465,77
2021-05-03 12:03,1.20466,1.2047,1.20461,1.20465,52
2021-05-03 12:04,1.20464,1.20466,1.20457,1.20466,88
2021-05-03 12:05,1.20468,1.20472,1.20456,1.20461,105
2021-05-03 12:06,1.20463,1.20465,1.20458,1.2046,104
2021-05-03 12:07,1.20459,1.20471,1.20459,1.2047,73
2021-05-03 12:08,1.20468,1.20475,1.20468,1.20475,70
2021-05-03 12:09,1.20472,1.20476,1.2047,1.20475,48
2021-05-03 12:10,1.20477,1.20477,1.20465,1.20472,71
2021-05-03 12:11,1.20472,1.20476,1.20453,1.20454,93
2021-05-03 12:12,1.20453,1.20456,1.20446,1.20447,68
2021-05-03 12:13,1.20446,1.20446,1.20429,1.20429,74
2021-05-03 12:14,1.2043,1.20437,1.20423,1.20429,69
2021-05-03 12:15,1.2043,1.20434,1.20417,1.2043,150
2021-05-03 12:16,1.20432,1.20435,1.20428,1.2043,61
2021-05-03 12:17,1.20429,1.20437,1.20426,1.20435,55
2021-05-03 12:18,1.20435,1.20452,1.2043,1.2045,67
2021-05-03 12:19,1.20451,1.2047,1.2045,1.2047,64
2021-05-03 12:20,1.2047,1.20486,1.20461,1.20478,143
2021-05-03 12:21,1.20479,1.20486,1.20479,1.20486,69
2021-05-03 12:22,1.20487,1.20515,1.20485,1.20508,134
2021-05-03 12:23,1.20509,1.20519,1.20504,1.20516,178
2021-05-03 12:24,1.20515,1.20522,1.20509,1.20518,187
2021-05-03 12:25,1.2052,1.20538,1.20518,1.2053,235
2021-05-03 12:26,1.20527,1.20528,1.20518,1.20524,81
2021-05-03 12:27,1.20526,1.20527,1.20506,1.20506,72
2021-05-03 12:28,1.20507,1.20508,1.20491,1.20493,104
2021-05-03 12:29,1.20495,1.20529,1.20494,1.20515,94
2021-05-03 12:30,1.20516,1.20518,1.20504,1.20507,222
2021-05-03 12:31,1.20506,1.20535,1.20502,1.2052,189
2021-05-03 12:32,1.2052,1.20525,1.20498,1.20504,125
2021-05-03 12:33,1.20503,1.20503,1.20482,1.20491,131
2021-05-03 12:34,1.20491,1.205,1.20479,1.20481,113
2021-05-03 12:35,1.2048,1.20485,1.20474,1.20479,80
2021-05-03 12:36,1.2048,1.20481,1.20475,1.20479,122
2021-05-03 12:37,1.2048,1.2049,1.20479,1.2049,69
2021-05-03 12:38,1.2049,1.2049,1.20461,1.20463,159
2021-05-03 12:39,1.20464,1.20466,1.20453,1.20461,145
2021-05-03 12:40,1.20463,1.20467,1.20457,1.20459,60
2021-05-03 12:41,1.20461,1.20477,1.20461,1.20475,88
2021-05-03 12:42,1.20472,1.2048,1.20465,1.20465,131
2021-05-03 12:43,1.20465,1.20467,1.20455,1.20456,97
2021-05-03 12:44,1.20457,1.20465,1.20455,1.20465,69
2021-05-03 12:45,1.20466,1.20471,1.2045,1.2045,96
2021-05-03 12:46,1.2045,1.20456,1.2044,1.20445,58
2021-05-03 12:47,1.20447,1.20447,1.20426,1.20427,109
2021-05-03 12:48,1.20427,1.2045,1.20426,1.20442,78
2021-05-03 12:49,1.20442,1.20451,1.20441,1.20441,69
2021-05-03 12:50,1.20442,1.20466,1.20442,1.20465,61
2021-05-03 12:51,1.20466,1.20467,1.20461,1.20467,41
2021-05-03 12:52,1.20466,1.20467,1.2045,1.20461,67
2021-05-03 12:53,1.20461,1.20466,1.20452,1.2046,88
2021-05-03 12:54,1.20461,1.20472,1.2044,1.2044,128
2021-05-03 12:55,1.20441,1.20455,1.20436,1.20451,118
2021-05-03 12:56,1.20455,1.20464,1.20446,1.20461,92
2021-05-03 12:57,1.20459,1.20461,1.20456,1.20456,45
2021-05-03 12:58,1.20455,1.20455,1.20443,1.20444,67
2021-05-03 12:59,1.20443,1.20443,1.2042,1.2043,174
2021-05-03 13:00,1.20428,1.20441,1.20423,1.20441,189
2021-05-03 13:01,1.20441,1.20456,1.2044,1.20446,177
2021-05-03 13:02,1.20445,1.20456,1.20442,1.20455,128
2021-05-03 13:03,1.20456,1.20471,1.20448,1.20471,118
2021-05-03 13:04,1.20472,1.20484,1.20469,1.20469,101
2021-05-03 13:05,1.20472,1.20486,1.20472,1.20474,144
2021-05-03 13:06,1.20474,1.20474,1.2046,1.20463,73
2021-05-03 13:07,1.20466,1.20495,1.20461,1.20495,86
2021-05-03 13:08,1.20494,1.20495,1.2048,1.20482,51
2021-05-03 13:09,1.20483,1.20489,1.20476,1.20489,141
2021-05-03 13:10,1.20488,1.20496,1.20476,1.20484,126
2021-05-03 13:11,1.20483,1.20489,1.20475,1.20488,75
2021-05-03 13:12,1.20488,1.20488,1.20474,1.20478,77
2021-05-03 13:13,1.20479,1.20481,1.20464,1.20468,94
2021-05-03 13:14,1.20469,1.20484,1.20468,1.2048,47
2021-05-03 13:15,1.2048,1.20496,1.20474,1.20492,100
2021-05-03 13:16,1.20492,1.20508,1.20492,1.20507,75
2021-05-03 13:17,1.20507,1.2052,1.20499,1.20516,102
2021-05-03 13:18,1.20515,1.20518,1.20506,1.20509,82
2021-05-03 13:19,1.20507,1.20515,1.20505,1.20509,63
2021-05-03 13:20,1.20509,1.20509,1.20497,1.205,19
2021-05-03 13:21,1.20503,1.20512,1.20503,1.20508,44
2021-05-03 13:22,1.20507,1.20514,1.205,1.20513,70
2021-05-03 13:23,1.20514,1.20515,1.20502,1.20506,104
2021-05-03 13:24,1.20506,1.20511,1.20496,1.20498,90
2021-05-03 13:25,1.20496,1.205,1.20491,1.20495,83
2021-05-03 13:26,1.20496,1.20514,1.20494,1.20514,132
2021-05-03 13:27,1.20513,1.2052,1.20506,1.2051,95
2021-05-03 13:28,1.20511,1.20515,1.20508,1.20513,122
2021-05-03 13:29,1.20513,1.2053,1.20503,1.2053,112
2021-05-03 13:30,1.20531,1.20537,1.20513,1.20525,118
2021-05-03 13:31,1.20525,1.2053,1.20495,1.20504,177
2021-05-03 13:32,1.20504,1.20518,1.20502,1.20502,246
2021-05-03 13:33,1.20503,1.20506,1.20482,1.20483,228
2021-05-03 13:34,1.20483,1.20484,1.20449,1.20449,191
2021-05-03 13:35,1.20452,1.20465,1.20452,1.20456,43
2021-05-03 13:36,1.20459,1.20477,1.20459,1.20476,145
2021-05-03 13:37,1.20476,1.20492,1.20476,1.2049,95
2021-05-03 13:38,1.20489,1.205,1.20475,1.20479,169
2021-05-03 13:39,1.2048,1.205,1.20478,1.20499,223
2021-05-03 13:40,1.20497,1.20517,1.2049,1.20508,249
2021-05-03 13:41,1.20507,1.20507,1.20499,1.20499,80
2021-05-03 13:42,1.20498,1.20503,1.20489,1.2049,66
2021-05-03 13:43,1.20489,1.20491,1.20483,1.2049,35
2021-05-03 13:44,1.20489,1.20519,1.20488,1.2051,71
2021-05-03 13:45,1.20509,1.20509,1.205,1.20505,115
2021-05-03 13:46,1.20507,1.20519,1.20507,1.20509,83
2021-05-03 13:47,1.20512,1.20534,1.20507,1.20529,199
2021-05-03 13:48,1.2053,1.2054,1.20524,1.20529,93
2021-05-03 13:49,1.20531,1.2054,1.2053,1.2053,85
2021-05-03 13:50,1.20532,1.20536,1.20524,1.20531,77
2021-05-03 13:51,1.20534,1.20536,1.2052,1.20535,59
2021-05-03 13:52,1.20535,1.20558,1.20534,1.20555,104
2021-05-03 13:53,1.20556,1.20564,1.20552,1.2056,144
2021-05-03 13:54,1.20562,1.20574,1.20561,1.20563,116
2021-05-03 13:55,1.20564,1.20565,1.20548,1.20556,106
2021-05-03 13:56,1.20557,1.20569,1.20549,1.20569,146
2021-05-03 13:57,1.20568,1.2057,1.20534,1.20535,144
2021-05-03 13:58,1.20534,1.20541,1.20529,1.2053,57
2021-05-03 13:59,1.20527,1.20602,1.20519,1.20575,345
2021-05-03 14:00,1.20575,1.20627,1.20567,1.20603,508
2021-05-03 14:01,1.20604,1.20635,1.20604,1.20612,380
2021-05-03 14:02,1.20615,1.20634,1.20604,1.2061,389
2021-05-03 14:03,1.20607,1.20649,1.20602,1.20644,179
2021-05-03 14:04,1.20643,1.20659,1.20637,1.20649,186
2021-05-03 14:05,1.20647,1.20675,1.20645,1.2067,231
2021-05-03 14:06,1.2067,1.20678,1.20666,1.20666,175
2021-05-03 14:07,1.20664,1.20684,1.20654,1.20658,212
2021-05-03 14:08,1.20659,1.20659,1.20634,1.20643,225
2021-05-03 14:09,1.20642,1.20644,1.20632,1.20639,181
2021-05-03 14:10,1.20639,1.20665,1.20638,1.20661,188
2021-05-03 14:11,1.20662,1.20672,1.20648,1.20653,166
2021-05-03 14:12,1.20652,1.20664,1.20643,1.20648,96
2021-05-03 14:13,1.20648,1.20666,1.20642,1.20663,68
2021-05-03 14:14,1.20663,1.20689,1.20663,1.20688,136
2021-05-03 14:15,1.20689,1.20725,1.20687,1.20715,195
2021-05-03 14:16,1.20717,1.20723,1.2071,1.20714,150
2021-05-03 14:17,1.20712,1.20727,1.20711,1.20714,111
2021-05-03 14:18,1.20715,1.20716,1.20694,1.20695,128
2021-05-03 14:19,1.20696,1.20696,1.20678,1.20693,124
2021-05-03 14:20,1.20693,1.20718,1.20693,1.20716,159
2021-05-03 14:21,1.20716,1.20722,1.20703,1.20705,170
2021-05-03 14:22,1.20706,1.20714,1.20685,1.20686,93
2021-05-03 14:23,1.20687,1.20688,1.20662,1.20678,160
2021-05-03 14:24,1.20679,1.20692,1.20677,1.20677,71
2021-05-03 14:25,1.20674,1.20687,1.20667,1.20687,83
2021-05-03 14:26,1.20687,1.20688,1.20677,1.20683,140
2021-05-03 14:27,1.20686,1.20698,1.20666,1.20668,139
2021-05-03 14:28,1.20667,1.20692,1.20667,1.20683,200
2021-05-03 14:29,1.20685,1.20689,1.20676,1.20682,143
2021-05-03 14:30,1.2068,1.20701,1.20674,1.20701,152
2021-05-03 14:31,1.20702,1.20721,1.20699,1.2072,156
2021-05-03 14:32,1.2072,1.20738,1.20714,1.20725,143
2021-05-03 14:33,1.20726,1.20731,1.20706,1.20729,145
2021-05-03 14:34,1.2073,1.20739,1.20727,1.20729,70
2021-05-03 14:35,1.2073,1.20745,1.20727,1.20744,51
2021-05-03 14:36,1.20743,1.20743,1.20716,1.20718,145
2021-05-03 14:37,1.20719,1.20723,1.20713,1.20713,163
2021-05-03 14:38,1.20712,1.20717,1.20697,1.20708,208
2021-05-03 14:39,1.20707,1.20714,1.20703,1.20713,100
2021-05-03 14:40,1.20714,1.20734,1.20714,1.20728,144
2021-05-03 14:41,1.20726,1.20735,1.20723,1.20729,118
2021-05-03 14:42,1.2073,1.20732,1.2071,1.20715,72
2021-05-03 14:43,1.20714,1.20724,1.20705,1.20705,95
2021-05-03 14:44,1.20705,1.20711,1.20698,1.20709,76
2021-05-03 14:45,1.20708,1.20728,1.20696,1.20718,106
2021-05-03 14:46,1.20719,1.20724,1.20713,1.20713,89
2021-05-03 14:47,1.20714,1.20729,1.20713,1.20717,73
2021-05-03 14:48,1.20719,1.20735,1.20719,1.20726,119
2021-05-03 14:49,1.20727,1.20747,1.20721,1.20746,111
2021-05-03 14:50,1.20745,1.20756,1.2074,1.20753,198
2021-05-03 14:51,1.20754,1.20758,1.20747,1.20754,154
2021-05-03 14:52,1.20752,1.20755,1.2072,1.20722,156
2021-05-03 14:53,1.20722,1.20737,1.20722,1.20724,139
2021-05-03 14:54,1.20725,1.20725,1.20712,1.20716,142
2021-05-03 14:55,1.20717,1.20733,1.20716,1.20732,167
2021-05-03 14:56,1.20731,1.20734,1.20726,1.20733,61
2021-05-03 14:57,1.20733,1.2075,1.20705,1.2075,147
2021-05-03 14:58,1.20749,1.20757,1.20721,1.20724,355
2021-05-03 14:59,1.20726,1.20739,1.20724,1.20732,200
2021-05-03 15:00,1.20733,1.20748,1.20731,1.20748,153
2021-05-03 15:01,1.20747,1.20749,1.20738,1.20739,113
2021-05-03 15:02,1.20739,1.20747,1.20734,1.20741,186
2021-05-03 15:03,1.2074,1.20747,1.20727,1.20745,104
2021-05-03 15:04,1.20745,1.20747,1.20742,1.20744,54
2021-05-03 15:05,1.20746,1.20753,1.20744,1.20744,110
2021-05-03 15:06,1.20744,1.20753,1.20731,1.20753,144
2021-05-03 15:07,1.20755,1.2076,1.20748,1.20748,34
2021-05-03 15:08,1.20746,1.20746,1.20714,1.20719,231
2021-05-03 15:09,1.20721,1.20728,1.20714,1.20716,93
2021-05-03 15:10,1.20717,1.20738,1.20717,1.20732,75
2021-05-03 15:11,1.20731,1.20731,1.20698,1.20698,189
2021-05-03 15:12,1.20699,1.20714,1.20699,1.20707,134
2021-05-03 15:13,1.20707,1.20713,1.20687,1.20695,224
2021-05-03 15:14,1.20694,1.20694,1.20668,1.20668,161
2021-05-03 15:15,1.20667,1.2068,1.20667,1.20673,86
2021-05-03 15:16,1.20672,1.20679,1.20667,1.20673,96
2021-05-03 15:17,1.20677,1.20678,1.20672,1.20674,42
2021-05-03 15:18,1.20672,1.20673,1.20666,1.20668,50
2021-05-03 15:19,1.20667,1.20673,1.20664,1.20673,81
2021-05-03 15:20,1.20673,1.20676,1.20663,1.20668,112
2021-05-03 15:21,1.20668,1.20672,1.20662,1.20663,127
2021-05-03 15:22,1.20666,1.20676,1.20664,1.20668,113
2021-05-03 15:23,1.20668,1.20671,1.20666,1.20669,50
2021-05-03 15:24,1.20671,1.20673,1.20663,1.20663,75
2021-05-03 15:25,1.20663,1.20668,1.20653,1.20662,136
2021-05-03 15:26,1.20664,1.20667,1.20654,1.20658,96
2021-05-03 15:27,1.20659,1.20668,1.20654,1.20668,37
2021-05-03 15:28,1.20669,1.2067,1.20652,1.20653,37
2021-05-03 15:29,1.20654,1.20663,1.20649,1.20658,55
2021-05-03 15:30,1.2066,1.20662,1.20633,1.20633,117
2021-05-03 15:31,1.20634,1.20643,1.20627,1.20639,87
2021-05-03 15:32,1.20637,1.20644,1.20633,1.20644,58
2021-05-03 15:33,1.20641,1.20652,1.20639,1.20648,68
2021-05-03 15:34,1.20646,1.20646,1.20635,1.20635,62
2021-05-03 15:35,1.20634,1.2064,1.2063,1.2063,47
2021-05-03 15:36,1.20631,1.2064,1.2063,1.20636,32
2021-05-03 15:37,1.20636,1.20636,1.20633,1.20634,11
2021-05-03 15:38,1.20635,1.20639,1.20634,1.20639,20
2021-05-03 15:39,1.20638,1.20645,1.20635,1.20635,58
2021-05-03 15:40,1.20635,1.20642,1.20635,1.20639,18
2021-05-03 15:41,1.20639,1.20643,1.20636,1.20638,23
2021-05-03 15:42,1.20639,1.20639,1.20622,1.20622,37
2021-05-03 15:43,1.20623,1.20625,1.20618,1.20619,63
2021-05-03 15:44,1.20618,1.20619,1.20612,1.20619,39
2021-05-03 15:45,1.20617,1.20619,1.20607,1.20614,82
2021-05-03 15:46,1.20614,1.20618,1.2061,1.20612,53
2021-05-03 15:47,1.2061,1.20615,1.20609,1.20609,27
2021-05-03 15:48,1.20612,1.20613,1.20609,1.20609,20
2021-05-03 15:49,1.20608,1.2061,1.20605,1.20609,20
2021-05-03 15:50,1.20607,1.20609,1.20604,1.20604,22
2021-05-03 15:51,1.20604,1.20604,1.20594,1.20595,62
2021-05-03 15:52,1.20596,1.20609,1.20596,1.20609,50
2021-05-03 15:53,1.20609,1.20612,1.20605,1.20605,19
2021-05-03 15:54,1.20606,1.20611,1.20605,1.20605,73
2021-05-03 15:55,1.20607,1.20612,1.20607,1.20611,37
2021-05-03 15:56,1.2061,1.20613,1.20609,1.2061,16
2021-05-03 15:57,1.2061,1.20618,1.2061,1.20615,62
2021-05-03 15:58,1.20615,1.20615,1.20605,1.20611,32
2021-05-03 15:59,1.2061,1.20611,1.20584,1.20584,100
2021-05-03 16:00,1.20584,1.20587,1.20577,1.20579,49
2021-05-03 16:01,1.2058,1.20582,1.2057,1.20575,50
2021-05-03 16:02,1.20575,1.20606,1.20575,1.20606,49
2021-05-03 16:03,1.20604,1.20604,1.20585,1.20589,93
2021-05-03 16:04,1.20588,1.20599,1.20588,1.20597,74
2021-05-03 16:05,1.20596,1.20598,1.20593,1.20594,41
2021-05-03 16:06,1.20595,1.20601,1.20583,1.20583,57
2021-05-03 16:07,1.20584,1.20586,1.2058,1.20584,32
2021-05-03 16:08,1.20583,1.20585,1.20578,1.20578,13
2021-05-03 16:09,1.20576,1.20576,1.20563,1.20564,74
2021-05-03 16:10,1.20563,1.20565,1.20558,1.20558,48
2021-05-03 16:11,1.20558,1.20566,1.20558,1.20564,28
2021-05-03 16:12,1.20563,1.20569,1.20563,1.20569,17
2021-05-03 16:13,1.20568,1.20568,1.20556,1.20556,78
2021-05-03 16:14,1.20555,1.2056,1.20552,1.20554,55
2021-05-03 16:15,1.20555,1.20563,1.20554,1.20559,54
2021-05-03 16:16,1.20563,1.20563,1.20552,1.20553,41
2021-05-03 16:17,1.20554,1.20557,1.20552,1.20557,31
2021-05-03 16:18,1.20558,1.20559,1.20553,1.20554,29
2021-05-03 16:19,1.20554,1.20556,1.20553,1.20554,7
2021-05-03 16:20,1.20553,1.20554,1.20549,1.2055,45
2021-05-03 16:21,1.20551,1.20552,1.20549,1.20549,43
2021-05-03 16:22,1.2055,1.20551,1.20542,1.20548,48
2021-05-03 16:23,1.20547,1.20555,1.20546,1.20555,23
2021-05-03 16:24,1.20555,1.20558,1.20555,1.20555,26
2021-05-03 16:25,1.20557,1.20558,1.20553,1.20555,34
2021-05-03 16:26,1.20554,1.20555,1.20551,1.20551,21
2021-05-03 16:27,1.2055,1.20554,1.20546,1.20546,50
2021-05-03 16:28,1.20545,1.20545,1.20543,1.20543,7
2021-05-03 16:29,1.20543,1.20544,1.20542,1.20543,30
2021-05-03 16:30,1.20542,1.20547,1.20542,1.20543,65
2021-05-03 16:31,1.20544,1.20547,1.20543,1.20543,18
2021-05-03 16:32,1.20543,1.20545,1.20541,1.20541,25
2021-05-03 16:33,1.2054,1.20557,1.2054,1.20557,40
2021-05-03 16:34,1.20557,1.20559,1.20556,1.20559,39
2021-05-03 16:35,1.20562,1.20562,1.20559,1.20562,17
2021-05-03 16:36,1.20562,1.20566,1.20561,1.20561,47
2021-05-03 16:37,1.20563,1.20568,1.20563,1.20566,47
2021-05-03 16:38,1.20568,1.20577,1.20567,1.20577,16
2021-05-03 16:39,1.20576,1.20581,1.20574,1.20581,21
2021-05-03 16:40,1.20581,1.20581,1.20569,1.20569,25
2021-05-03 16:41,1.20568,1.2057,1.20566,1.20569,39
2021-05-03 16:42,1.20568,1.20574,1.20565,1.20574,42
2021-05-03 16:43,1.20575,1.20575,1.20569,1.20574,15
2021-05-03 16:44,1.20575,1.20575,1.20569,1.20571,25
2021-05-03 16:45,1.20572,1.20577,1.20569,1.20576,51
2021-05-03 16:46,1.20576,1.20579,1.20576,1.20576,27
2021-05-03 16:47,1.20577,1.20577,1.20574,1.20576,38
2021-05-03 16:48,1.20579,1.20582,1.20574,1.20581,68
2021-05-03 16:49,1.20582,1.20583,1.2058,1.20582,20
2021-05-03 16:50,1.20582,1.20583,1.2058,1.20582,37
2021-05-03 16:51,1.20583,1.20592,1.20582,1.20592,32
2021-05-03 16:52,1.20591,1.20591,1.20579,1.2058,59
2021-05-03 16:53,1.20581,1.20586,1.20572,1.20573,82
2021-05-03 16:54,1.20573,1.20584,1.20573,1.20584,63
2021-05-03 16:55,1.20583,1.20583,1.2054,1.20545,151
2021-05-03 16:56,1.20547,1.2055,1.20539,1.20541,85
2021-05-03 16:57,1.20542,1.20547,1.20524,1.20524,99
2021-05-03 16:58,1.20523,1.2053,1.20517,1.20517,103
2021-05-03 16:59,1.20517,1.2053,1.20513,1.20528,106
2021-05-03 17:00,1.20527,1.20527,1.20516,1.20516,133
2021-05-03 17:01,1.20517,1.20523,1.20514,1.20519,59
2021-05-03 17:02,1.20518,1.2053,1.20513,1.2053,40
2021-05-03 17:03,1.20531,1.20531,1.20526,1.20527,13
2021-05-03 17:04,1.20526,1.20549,1.20526,1.20545,46
2021-05-03 17:05,1.20547,1.20566,1.20547,1.20566,55
2021-05-03 17:06,1.20565,1.20567,1.20559,1.20565,46
2021-05-03 17:07,1.20566,1.20577,1.20566,1.20577,15
2021-05-03 17:08,1.20579,1.20581,1.20573,1.20581,41
2021-05-03 17:09,1.2058,1.2058,1.20575,1.20576,22
2021-05-03 17:10,1.20576,1.20578,1.20572,1.20572,26
2021-05-03 17:11,1.20571,1.20571,1.20564,1.20569,32
2021-05-03 17:12,1.20568,1.2057,1.20567,1.20569,38
2021-05-03 17:13,1.2057,1.20582,1.20569,1.20582,33
2021-05-03 17:14,1.20581,1.20588,1.20579,1.20585,64
2021-05-03 17:15,1.20582,1.20583,1.20575,1.20575,56
2021-05-03 17:16,1.20575,1.20591,1.20571,1.2059,48
2021-05-03 17:17,1.2059,1.2059,1.2058,1.2058,23
2021-05-03 17:18,1.2058,1.2058,1.20571,1.20575,67
2021-05-03 17:19,1.20577,1.20585,1.20577,1.20585,40
2021-05-03 17:20,1.20586,1.2059,1.20585,1.20585,32
2021-05-03 17:21,1.20586,1.20597,1.20583,1.20591,60
2021-05-03 17:22,1.2059,1.20598,1.20586,1.20591,33
2021-05-03 17:23,1.20591,1.20596,1.20589,1.20595,46
2021-05-03 17:24,1.20595,1.20596,1.20584,1.20585,47
2021-05-03 17:25,1.20587,1.20587,1.20581,1.20581,17
2021-05-03 17:26,1.20581,1.20581,1.20572,1.20576,24
2021-05-03 17:27,1.20576,1.20586,1.20574,1.20585,22
2021-05-03 17:28,1.20585,1.20589,1.20585,1.20585,10
2021-05-03 17:29,1.20584,1.20586,1.2058,1.20586,32
2021-05-03 17:30,1.20584,1.2059,1.20583,1.2059,30
2021-05-03 17:31,1.20591,1.20591,1.20586,1.20589,33
2021-05-03 17:32,1.2059,1.20591,1.20589,1.20591,28
2021-05-03 17:33,1.20593,1.20596,1.2059,1.20592,31
2021-05-03 17:34,1.20592,1.20602,1.20592,1.20602,52
2021-05-03 17:35,1.20603,1.20614,1.20603,1.20612,67
2021-05-03 17:36,1.2061,1.2062,1.2061,1.20615,56
2021-05-03 17:37,1.20615,1.20616,1.20611,1.20615,16
2021-05-03 17:38,1.20614,1.20614,1.20603,1.20605,46
2021-05-03 17:39,1.20607,1.20611,1.20605,1.2061,88
2021-05-03 17:40,1.20609,1.20626,1.20605,1.20626,66
2021-05-03 17:41,1.20624,1.20634,1.2062,1.20629,93
2021-05-03 17:42,1.20627,1.20627,1.20619,1.20625,68
2021-05-03 17:43,1.20627,1.20637,1.20627,1.20635,28
2021-05-03 17:44,1.20636,1.2064,1.20635,1.20636,37
2021-05-03 17:45,1.20636,1.20652,1.20634,1.20652,115
2021-05-03 17:46,1.20651,1.20653,1.20637,1.20641,58
